INDEKS,IDPREDMETA, DOBIJENAOCENA,SKGODINA,OZNAKAROKA,KOLIKOPUTAJEUPISANPREDMET, PROSEK,BROJSESTICA,BROJSEDMICA, BROJOSMICA,BROJDEVETKI, BROJDESETKI
20150138,2331,7,2017,sep2,3,8.5,3,7,8,14,10
20150090,2331,5,2017,sep2,6,7.72093023255814,7,14,11,6,5
20150049,1894,6,2017,sep2,4,8.72972972972973,2,5,5,14,11
20150049,1940,7,2017,sep2,4,8.72972972972973,2,5,5,14,11
20150185,1881,7,2017,sep2,7,7.96428571428571,7,4,7,3,7
20150101,2026,5,2017,sep2,5,7.88571428571429,6,9,8,7,5
20150101,2330,6,2017,sep2,3,7.88571428571429,6,9,8,7,5
20150048,2357,6,2017,sep2,6,8.10526315789474,10,3,8,7,10
20150329,1881,7,2017,sep2,7,7.94594594594595,4,12,9,6,6
20150329,1919,8,2017,sep2,4,7.94594594594595,4,12,9,6,6
20150329,1920,6,2017,sep2,3,7.94594594594595,4,12,9,6,6
20150180,1882,10,2017,sep2,4,8.29032258064516,3,5,10,6,7
20150180,1921,9,2017,sep2,4,8.29032258064516,3,5,10,6,7
20150157,1894,6,2017,sep2,4,7.3,13,13,5,7,2
20150157,1904,5,2017,sep2,8,7.3,13,13,5,7,2
20150157,2357,7,2017,sep2,8,7.3,13,13,5,7,2
20150030,2023,10,2017,sep2,4,8.66666666666667,3,3,12,11,13
20150054,2014,9,2017,sep2,8,8.86842105263158,2,2,6,17,11
20150054,2024,9,2017,sep2,4,8.86842105263158,2,2,6,17,11
20150414,2330,6,2017,sep2,4,7.54761904761905,13,10,8,5,6
20150046,1894,9,2017,sep2,4,9,2,2,4,16,14
20150046,1979,9,2017,sep2,3,9,2,2,4,16,14
20150011,2023,7,2017,sep2,3,8.04761904761905,7,8,9,12,6
20150256,1941,6,2017,sep2,2,8.39393939393939,3,5,8,10,7
20150008,1904,5,2017,sep2,13,8.85714285714286,3,3,5,9,15
20150143,2027,7,2017,sep2,4,7.91891891891892,6,10,9,5,7
20150416,1882,5,2017,sep2,11,8.05882352941176,7,6,9,2,10
20150416,1895,6,2017,sep2,2,8.05882352941176,7,6,9,2,10
20150416,1922,6,2017,sep2,3,8.05882352941176,7,6,9,2,10
20150381,1975,5,2017,sep2,6,7.29411764705882,13,10,4,2,5
20150098,2330,6,2017,sep2,4,8.65116279069767,1,4,15,12,11
20150101,2019,5,2017,sep2,8,7.88571428571429,6,9,8,7,5
20150412,2357,6,2017,sep2,4,7.5,8,10,7,4,3
20150245,2328,5,2017,sep2,14,7.47058823529412,8,10,10,4,2
20150245,2330,6,2017,sep2,3,7.47058823529412,8,10,10,4,2
20150112,2023,7,2017,sep2,3,8.12195121951219,7,5,12,10,7
20150112,2331,5,2017,sep2,8,8.12195121951219,7,5,12,10,7
20150172,2024,6,2017,sep2,4,7.36585365853659,13,13,5,7,3
20150172,2330,5,2017,sep2,6,7.36585365853659,13,13,5,7,3
20150172,2331,5,2017,sep2,6,7.36585365853659,13,13,5,7,3
20150317,1881,7,2017,sep2,3,7.61111111111111,11,5,13,1,6
20150113,1882,6,2017,sep2,4,7.52941176470588,4,4,6,2,1
20150113,1889,5,2017,sep2,12,7.52941176470588,4,4,6,2,1
20150113,1941,5,2017,sep2,8,7.52941176470588,4,4,6,2,1
20150113,1942,5,2017,sep2,8,7.52941176470588,4,4,6,2,1
20150113,2166,5,2017,sep2,14,7.52941176470588,4,4,6,2,1
20150248,2330,5,2017,sep2,12,6.96428571428571,13,9,2,2,2
20150036,2019,5,2017,sep2,10,7.27272727272727,10,4,3,2,3
20150036,2024,6,2017,sep2,4,7.27272727272727,10,4,3,2,3
20150270,2166,7,2017,sep2,12,7.38235294117647,8,15,4,4,3
20150084,1881,7,2017,sep2,8,8.19354838709677,2,9,7,7,6
20150084,1894,9,2017,sep2,4,8.19354838709677,2,9,7,7,6
20150084,1976,7,2017,sep2,4,8.19354838709677,2,9,7,7,6
20150296,1904,7,2017,sep2,4,7.34375,8,13,5,4,2
20150012,2026,5,2017,sep2,5,7.05714285714286,15,9,7,2,2
20150012,2330,6,2017,sep2,4,7.05714285714286,15,9,7,2,2
20150012,2359,9,2017,sep2,4,7.05714285714286,15,9,7,2,2
20150273,2014,6,2017,sep2,3,8.075,5,13,7,4,11
20150273,2330,6,2017,sep2,2,8.075,5,13,7,4,11
20150123,2357,5,2017,sep2,16,7.68181818181818,3,9,5,2,3
20150375,1881,8,2017,sep2,8,7.36363636363636,9,9,10,4,1
20150375,1894,7,2017,sep2,4,7.36363636363636,9,9,10,4,1
20150375,1942,8,2017,sep2,4,7.36363636363636,9,9,10,4,1
20150328,2364,9,2017,sep2,3,8.3,5,6,10,10,9
20150346,1881,7,2017,sep2,8,7.7,10,9,9,7,5
20150346,1940,7,2017,sep2,4,7.7,10,9,9,7,5
20150315,2331,5,2017,sep2,6,7.42857142857143,15,9,8,5,5
20150244,2019,6,2017,sep2,3,7.24137931034483,8,13,3,3,2
20150244,2024,6,2017,sep2,3,7.24137931034483,8,13,3,3,2
20150218,2330,5,2017,sep2,8,6.92105263157895,17,12,5,3,1
20150259,1894,10,2017,sep2,2,8.475,3,7,10,8,12
20150259,2403,9,2017,sep2,4,8.475,3,7,10,8,12
20150235,2024,5,2017,sep2,4,7.9375,3,4,2,5,2
20150013,2024,7,2017,sep2,4,7.84615384615385,9,10,4,10,6
20150056,2330,6,2017,sep2,4,7.62790697674419,10,13,7,9,4
20150066,2023,5,2017,sep2,7,8.575,3,6,8,11,12
20150066,2331,6,2017,sep2,4,8.575,3,6,8,11,12
20150110,2023,5,2017,sep2,8,7.31034482758621,7,13,4,3,2
20150278,2014,8,2017,sep2,3,7.80487804878049,8,8,12,10,3
20150278,2330,5,2017,sep2,4,7.80487804878049,8,8,12,10,3
20150398,2024,7,2017,sep2,4,7.27272727272727,8,5,5,3,1
20150121,1881,7,2017,sep2,3,7.5,9,12,7,4,4
20150007,2023,6,2017,sep2,3,8.0952380952381,7,8,10,8,9
20150007,2331,6,2017,sep2,4,8.0952380952381,7,8,10,8,9
20150065,2357,7,2017,sep2,6,7.68292682926829,9,13,6,8,5
20150429,2330,5,2017,sep2,10,7.22222222222222,12,13,5,3,3
20150183,2172,5,2017,sep2,12,7.28,10,6,4,2,3
20150282,1979,10,2017,sep2,2,8.60526315789474,1,7,8,12,10
20150282,2357,8,2017,sep2,4,8.60526315789474,1,7,8,12,10
20150001,2357,6,2017,sep2,3,7.77777777777778,9,5,13,3,6
20150387,2024,6,2017,sep2,3,7.97222222222222,7,6,10,7,6
20150107,1881,5,2017,sep2,6,6.9,17,14,6,2,1
20150107,1941,5,2017,sep2,6,6.9,17,14,6,2,1
20150239,2023,6,2017,sep2,4,8.45238095238095,7,4,8,9,14
20150239,2331,6,2017,sep2,2,8.45238095238095,7,4,8,9,14
20150424,2357,6,2017,sep2,6,8,8,5,16,7,7
20150139,2331,5,2017,sep2,5,8.86486486486487,2,2,7,14,12
20150348,2169,5,2017,sep2,19,7.69230769230769,2,5,2,3,1
20150348,2357,5,2017,sep2,11,7.69230769230769,2,5,2,3,1
20150348,2360,9,2017,sep2,8,7.69230769230769,2,5,2,3,1
20150272,2023,10,2017,sep2,4,8.46511627906977,6,6,5,14,12
20150272,2330,6,2017,sep2,3,8.46511627906977,6,6,5,14,12
20150076,2360,5,2017,sep2,6,7.18421052631579,14,11,8,2,3
20150240,2357,6,2017,sep2,2,7.31034482758621,11,4,9,4,1
20150421,2019,5,2017,sep2,14,6.8,12,3,3,1,1
20150421,2330,5,2017,sep2,7,6.8,12,3,3,1,1
20150421,2359,5,2017,sep2,14,6.8,12,3,3,1,1
20150345,2024,7,2017,sep2,2,7.625,10,10,9,7,4
20150345,2026,6,2017,sep2,3,7.625,10,10,9,7,4
20150293,2331,6,2017,sep2,4,7.83720930232558,8,9,14,6,6
20150299,1588,5,2017,sep2,14,7.18518518518519,9,10,3,4,1
20150165,1941,5,2017,sep2,4,9.05,2,3,4,13,18
20150039,2357,5,2017,sep2,17,7.60714285714286,5,7,11,4,1
20150434,1904,5,2017,sep2,9,7.13888888888889,12,13,7,2,2
20150434,2357,5,2017,sep2,11,7.13888888888889,12,13,7,2,2
20150434,2360,7,2017,sep2,4,7.13888888888889,12,13,7,2,2
20150286,2359,5,2017,sep2,19,7.33333333333333,4,1,2,1,1
20150191,1882,7,2017,sep2,3,7.28571428571429,9,8,7,2,2
20150128,2027,8,2017,sep2,4,8.54761904761905,2,4,16,9,11
20150128,2330,5,2017,sep2,6,8.54761904761905,2,4,16,9,11
20150091,1881,7,2017,sep2,8,7.8,5,15,9,5,6
20150091,1894,7,2017,sep2,4,7.8,5,15,9,5,6
20150091,1941,5,2017,sep2,8,7.8,5,15,9,5,6
20150131,2359,6,2017,sep2,3,7.05128205128205,14,14,7,3,1
20150124,2357,5,2017,sep2,12,7.03225806451613,14,8,4,4,1
20150252,2330,6,2017,sep2,3,7.16216216216216,19,5,5,4,4
20150204,2166,7,2017,sep2,12,7.08333333333333,11,5,5,1,2
20150379,2331,5,2017,sep2,7,8.47619047619048,1,9,10,13,9
20150178,1894,6,2017,sep2,4,7.80487804878049,11,5,9,13,3
20150178,1904,7,2017,sep2,4,7.80487804878049,11,5,9,13,3
20150086,2357,6,2017,sep2,8,7.61111111111111,7,11,10,5,3
20150136,2026,5,2017,sep2,4,6.77777777777778,11,3,2,1,1
20150409,1941,5,2017,sep2,6,7.375,10,15,8,4,3
20150061,2360,5,2017,sep2,7,7.26666666666667,7,2,2,3,1
20150208,2357,5,2017,sep2,6,7.17241379310345,8,12,6,2,1
20150146,2014,7,2017,sep2,3,8.02439024390244,7,9,8,10,7
20150146,2023,5,2017,sep2,7,8.02439024390244,7,9,8,10,7
20150402,1894,6,2017,sep2,4,7.8,7,11,9,9,4
20150402,1904,6,2017,sep2,4,7.8,7,11,9,9,4
20150276,2014,7,2017,sep2,4,7.76190476190476,11,4,14,10,3
20150186,1976,7,2017,sep2,3,7.31578947368421,11,14,7,2,4
20150186,1979,7,2017,sep2,2,7.31578947368421,11,14,7,2,4
20150003,2357,5,2017,sep2,11,7.18918918918919,12,13,7,3,2
20150261,2357,5,2017,sep2,6,7.5,10,7,13,3,3
20150255,2019,6,2017,sep2,3,7.14285714285714,16,12,9,2,3
20150217,2331,5,2017,sep2,4,7.73809523809524,7,10,13,11,1
20150115,1942,5,2017,sep2,3,7.77777777777778,3,4,7,2,2
20150396,2357,5,2017,sep2,6,7.02941176470588,15,9,5,4,1
20150415,1882,5,2017,sep2,3,7.46153846153846,4,4,1,3,1
20150415,1941,6,2017,sep2,4,7.46153846153846,4,4,1,3,1
20150415,2167,6,2017,sep2,12,7.46153846153846,4,4,1,3,1
20150201,2357,6,2017,sep2,4,6.95,15,17,4,3,1
20150196,2023,6,2017,sep2,3,7.52380952380952,13,9,10,5,5
20150215,2167,5,2017,sep2,16,7.83333333333333,1,2,1,1,1
20150298,1906,5,2017,sep2,9,7.43333333333333,7,12,3,7,1
20150298,2169,7,2017,sep2,7,7.43333333333333,7,12,3,7,1
20150082,1941,5,2017,sep2,4,7.125,6,6,1,2,1
20150082,2166,6,2017,sep2,10,7.125,6,6,1,2,1
20150314,1922,7,2017,sep2,2,7.75,7,3,6,5,3
20150314,2357,5,2017,sep2,10,7.75,7,3,6,5,3
20150193,2357,5,2017,sep2,8,7.15151515151515,9,14,7,2,1
20150223,2328,6,2017,sep2,7,7.05,18,9,7,5,1
20150223,2330,6,2017,sep2,2,7.05,18,9,7,5,1
20150388,2024,6,2017,sep2,4,7.70967741935484,6,9,8,4,4
20150035,2166,5,2017,sep2,15,7.76923076923077,2,4,4,1,2
20150190,1941,7,2017,sep2,3,7.97368421052632,6,7,11,10,4
20150190,2357,5,2017,sep2,6,7.97368421052632,6,7,11,10,4
20150152,2357,7,2017,sep2,3,8.24390243902439,4,10,7,12,8
20150268,1904,6,2017,sep2,4,7.2,14,10,11,4,1
20150140,2166,5,2017,sep2,13,7.13333333333333,5,6,2,1,1
20150399,1881,5,2017,sep2,2,7.54545454545455,4,7,8,1,2
20150389,1600,5,2017,sep2,10,7.3125,6,4,3,1,2
20150160,1892,7,2017,sep2,4,9.025,1,2,6,17,14
20150347,1881,5,2017,sep2,12,7.35294117647059,10,13,3,5,3
20150038,2357,5,2017,sep2,6,7.32352941176471,7,15,8,2,2
20150089,2331,6,2017,sep2,4,7.45833333333333,5,9,5,4,1
20150266,2026,7,2017,sep2,4,7.55555555555556,6,8,8,2,3
20150075,2331,6,2017,sep2,4,7.17391304347826,9,5,6,2,1
20151018,2457,8,2017,sep2,3,8.38461538461539,1,2,3,5,2
20151011,2211,10,2017,sep2,4,8.15384615384615,2,2,3,4,2
20151086,2209,8,2017,sep2,6,7.84615384615385,2,2,6,2,1
20151086,2457,8,2017,sep2,4,7.84615384615385,2,2,6,2,1
20160262,1882,8,2017,sep2,4,8.94736842105263,3,2,6,10,17
20160262,2357,6,2017,sep2,2,8.94736842105263,3,2,6,10,17
20160301,2014,8,2017,sep2,4,8.75,4,1,8,5,14
20160301,2179,9,2017,sep2,2,8.75,4,1,8,5,14
20160301,2359,9,2017,sep2,2,8.75,4,1,8,5,14
20160164,2328,5,2017,sep2,6,6.8,13,3,1,1,2
20150251,1881,5,2017,sep2,11,6.96774193548387,13,11,4,1,2
20150251,2357,6,2017,sep2,8,6.96774193548387,13,11,4,1,2
20150260,2166,5,2017,sep2,21,6.9375,7,6,1,1,1
20150047,1882,5,2017,sep2,16,7.20833333333333,8,8,4,3,1
20150047,1894,6,2017,sep2,4,7.20833333333333,8,8,4,3,1
20150047,2363,5,2017,sep2,4,7.20833333333333,8,8,4,3,1
20160007,1882,5,2017,sep2,6,7.96774193548387,6,2,12,9,2
20160007,2357,5,2017,sep2,8,7.96774193548387,6,2,12,9,2
20160167,2357,5,2017,sep2,7,7.96,1,7,12,2,3
20160167,2360,5,2017,sep2,6,7.96,1,7,12,2,3
20160403,2166,6,2017,sep2,8,7.81818181818182,3,5,10,1,3
20160411,2357,6,2017,sep2,4,8.13793103448276,5,5,6,7,6
20160278,2011,7,2017,sep2,4,7.6969696969697,5,12,6,8,2
20160149,2360,5,2017,sep2,13,7.81818181818182,2,3,2,3,1
20160189,2014,9,2017,sep2,2,8.13333333333333,4,7,6,7,6
20160189,2359,7,2017,sep2,4,8.13333333333333,4,7,6,7,6
20160406,2166,5,2017,sep2,9,8.33333333333333,1,2,2,6,1
20160448,2166,5,2017,sep2,10,8.64705882352941,2,2,3,3,7
20160091,2357,5,2017,sep2,4,8.13333333333333,4,9,3,7,7
20160195,1600,5,2017,sep2,12,7,9,4,1,1,2
20160195,2382,5,2017,sep2,8,7,9,4,1,1,2
20160081,2357,5,2017,sep2,6,7.33333333333333,3,5,2,1,1
20160125,2357,6,2017,sep2,4,8.54838709677419,3,4,6,9,9
20160394,1881,5,2017,sep2,5,8.84375,1,1,10,10,10
20160394,2357,7,2017,sep2,3,8.84375,1,1,10,10,10
20160009,1882,5,2017,sep2,5,7.23076923076923,6,2,2,2,1
20160009,2360,5,2017,sep2,10,7.23076923076923,6,2,2,2,1
20160044,1588,5,2017,sep2,12,6.96153846153846,14,6,2,1,3
20160044,2179,6,2017,sep2,3,6.96153846153846,14,6,2,1,3
20160332,1588,5,2017,sep2,12,6.9,9,7,2,1,1
20160078,2011,5,2017,sep2,7,7.78947368421053,6,3,4,1,5
20160078,2359,10,2017,sep2,3,7.78947368421053,6,3,4,1,5
20160418,2166,5,2017,sep2,15,7.5625,4,5,3,2,2
20160182,2357,7,2017,sep2,4,8.1875,5,4,10,6,7
20160250,2328,5,2017,sep2,9,7.61111111111111,3,6,5,3,1
20160250,2359,8,2017,sep2,2,7.61111111111111,3,6,5,3,1
20160187,1882,5,2017,sep2,6,8.5,1,2,6,5,4
20160027,1881,5,2017,sep2,6,8.08571428571429,5,8,9,5,8
20160083,2166,6,2017,sep2,8,7.05555555555556,8,5,2,2,1
20160083,2169,5,2017,sep2,8,7.05555555555556,8,5,2,2,1
20160035,1881,5,2017,sep2,7,7.56,7,6,4,7,1
20160035,2360,5,2017,sep2,8,7.56,7,6,4,7,1
20160112,2357,7,2017,sep2,4,9.05263157894737,1,5,4,9,19
20160220,2169,7,2017,sep2,6,7.16666666666667,12,3,4,3,2
20160364,1600,5,2017,sep2,17,7.08695652173913,8,8,5,1,1
20160096,2014,9,2017,sep2,4,7.21428571428571,8,11,5,3,1
20160096,2359,8,2017,sep2,4,7.21428571428571,8,11,5,3,1
20160427,2180,9,2017,sep2,2,8.64102564102564,1,6,9,13,10
20160020,1889,5,2017,sep2,7,7.97058823529412,5,7,12,4,6
20160043,2011,5,2017,sep2,6,7.57894736842105,6,3,5,3,2
20160431,2360,7,2017,sep2,4,8.16216216216216,2,10,10,10,5
20160363,2180,8,2017,sep2,4,7.17647058823529,7,5,2,1,2
20160318,1881,5,2017,sep2,13,7.5,5,10,5,5,1
20160318,1882,5,2017,sep2,9,7.5,5,10,5,5,1
20160318,2166,5,2017,sep2,17,7.5,5,10,5,5,1
20160302,1881,5,2017,sep2,12,7.47826086956522,4,10,5,2,2
20160302,1889,7,2017,sep2,3,7.47826086956522,4,10,5,2,2
20160302,2360,7,2017,sep2,4,7.47826086956522,4,10,5,2,2
20160186,2166,5,2017,sep2,18,7.14285714285714,6,3,3,1,1
20160339,1881,5,2017,sep2,6,7.6,11,11,6,7,5
20160436,2014,6,2017,sep2,4,6.90697674418605,21,14,2,3,3
20160206,2173,6,2017,sep2,8,7.4,7,9,3,4,2
20160206,2177,7,2017,sep2,4,7.4,7,9,3,4,2
20160354,2011,6,2017,sep2,4,7.5625,7,11,6,5,3
20160364,2166,6,2017,sep2,6,7.08695652173913,8,8,5,1,1
20160423,2359,7,2017,sep2,4,8.14285714285714,1,9,12,10,3
20160014,1882,5,2017,sep2,6,7.87878787878788,7,7,8,5,6
20160402,1881,8,2017,sep2,4,8.93333333333333,1,1,6,13,9
20160402,2357,7,2017,sep2,4,8.93333333333333,1,1,6,13,9
20160326,2328,6,2017,sep2,3,8.96,1,2,5,6,11
20160171,2166,6,2017,sep2,6,7.625,5,3,3,3,2
20160404,1882,6,2017,sep2,4,7.77777777777778,5,8,6,4,4
20160317,2166,6,2017,sep2,8,6.85,13,2,1,3,1
20160071,2357,5,2017,sep2,6,7.75862068965517,4,7,12,4,2
20160071,2360,8,2017,sep2,4,7.75862068965517,4,7,12,4,2
20160042,2359,5,2017,sep2,6,6.96153846153846,12,9,1,2,2
20160415,2166,6,2017,sep2,6,7.74074074074074,6,6,8,3,4
20160415,2169,5,2017,sep2,9,7.74074074074074,6,6,8,3,4
20160268,1600,5,2017,sep2,5,7.66666666666667,3,2,1,1,2
20160268,2167,6,2017,sep2,6,7.66666666666667,3,2,1,1,2
20160137,2169,5,2017,sep2,9,7.71428571428571,4,5,6,5,1
20160173,1889,8,2017,sep2,4,7.375,3,7,4,1,1
20160173,2360,5,2017,sep2,5,7.375,3,7,4,1,1
20160021,2166,7,2017,sep2,6,7.62068965517241,7,6,10,3,3
20160021,2360,5,2017,sep2,7,7.62068965517241,7,6,10,3,3
20160152,1881,5,2017,sep2,9,7.8125,4,10,7,10,1
20160152,1882,5,2017,sep2,8,7.8125,4,10,7,10,1
20160421,2390,9,2017,sep2,4,8.62068965517241,2,5,4,9,9
20160141,2169,5,2017,sep2,10,7.81818181818182,2,6,9,4,1
20160127,2014,9,2017,sep2,2,8.74418604651163,2,5,9,13,14
20160142,1889,8,2017,sep2,2,7.47826086956522,4,9,6,3,1
20160142,2169,7,2017,sep2,4,7.47826086956522,4,9,6,3,1
20160012,1588,6,2017,sep2,8,6.94117647058824,8,5,2,1,1
20160040,1600,5,2017,sep2,4,7.57142857142857,3,3,6,1,1
20160040,2166,5,2017,sep2,13,7.57142857142857,3,3,6,1,1
20160157,2166,5,2017,sep2,9,7.4,9,5,5,4,2
20160277,2357,7,2017,sep2,4,8.52777777777778,3,6,6,11,10
20160347,2166,5,2017,sep2,17,7.29411764705882,6,4,4,2,1
20160341,1588,5,2017,sep2,18,7.07692307692308,6,3,2,1,1
20160379,2328,5,2017,sep2,3,7.23076923076923,4,5,2,1,1
20160381,2167,5,2017,sep2,8,7.30769230769231,4,5,1,2,1
20160070,2328,7,2017,sep2,1,7.12,8,10,4,2,1
20160281,2357,5,2017,sep2,13,7.78260869565217,3,6,9,3,2
20160378,1881,5,2017,sep2,8,7.42105263157895,5,7,3,2,2
20160378,2166,5,2017,sep2,18,7.42105263157895,5,7,3,2,2
20160405,2357,5,2017,sep2,11,7.47619047619048,2,12,3,3,1
20160437,2357,5,2017,sep2,8,7.38709677419355,9,8,9,3,2
20160437,2360,6,2017,sep2,4,7.38709677419355,9,8,9,3,2
20160292,2011,5,2017,sep2,8,7.35,9,3,1,6,1
20160292,2328,5,2017,sep2,4,7.35,9,3,1,6,1
20160292,2359,9,2017,sep2,3,7.35,9,3,1,6,1
20160447,2167,5,2017,sep2,4,7.5,5,2,3,3,1
20160447,2382,5,2017,sep2,6,7.5,5,2,3,3,1
20160246,1600,5,2017,sep2,9,7.4375,5,4,3,3,1
20160246,2166,5,2017,sep2,12,7.4375,5,4,3,3,1
20160441,2166,5,2017,sep2,15,7.53333333333333,4,4,3,3,1
20160441,2360,8,2017,sep2,4,7.53333333333333,4,4,3,3,1
20160377,2166,5,2017,sep2,13,7.47826086956522,6,6,7,2,2
20160383,1882,6,2017,sep2,4,7.56521739130435,7,5,4,5,2
20160383,2360,5,2017,sep2,6,7.56521739130435,7,5,4,5,2
20160235,2357,7,2017,sep2,2,7.61764705882353,7,8,12,5,2
20160066,2357,7,2017,sep2,2,7.77777777777778,8,8,7,10,3
20160255,1600,5,2017,sep2,8,7.5,5,5,1,3,2
20160080,2166,5,2017,sep2,10,7.58333333333333,5,8,5,4,2
20160159,2331,6,2017,sep2,2,7.82142857142857,3,9,8,6,2
20160154,2330,6,2017,sep2,1,8.64705882352941,3,2,7,14,8
20160033,2023,5,2017,sep2,8,7.70967741935484,9,6,5,7,4
20160017,2024,7,2017,sep2,4,8.47058823529412,1,5,11,11,6
20160392,2011,5,2017,sep2,13,7.53333333333333,7,11,4,5,3
20160307,2023,5,2017,sep2,2,7.26470588235294,9,14,6,3,2
20160011,2023,10,2017,sep2,4,8.85294117647059,1,2,9,11,11
20160116,2357,5,2017,sep2,8,8.3448275862069,2,5,8,9,5
20160008,2166,8,2017,sep2,7,7.36842105263158,4,7,6,1,1
20161102,2209,9,2017,sep2,3,8.46153846153846,1,1,5,3,3
20161102,2457,8,2017,sep2,3,8.46153846153846,1,1,5,3,3
20161126,2209,5,2017,sep2,7,7.53846153846154,3,5,2,1,2
20161114,2209,8,2017,sep2,4,8.23076923076923,2,1,4,4,2
20161008,2220,5,2017,sep2,6,7.46153846153846,3,5,2,2,1
20161084,2209,7,2017,sep2,4,8.26666666666667,1,3,4,5,2
20161013,2209,7,2017,sep2,4,8.6,1,2,4,3,5
20161013,2211,10,2017,sep2,4,8.6,1,2,4,3,5
20161122,2206,5,2017,sep2,10,8.23076923076923,2,1,4,4,2
20161122,2220,8,2017,sep2,4,8.23076923076923,2,1,4,4,2
20161016,2209,6,2017,sep2,3,8,2,4,3,4,2
20161016,2457,9,2017,sep2,3,8,2,4,3,4,2
20161110,2209,7,2017,sep2,4,7.92307692307692,1,5,2,4,1
20170097,2166,6,2017,sep2,3,8.6,2,1,8,8,6
20170097,2167,8,2017,sep2,3,8.6,2,1,8,8,6
20170097,2169,9,2017,sep2,3,8.6,2,1,8,8,6
20170005,1590,10,2017,sep2,2,9,1,2,4,2,11
20160019,2019,9,2017,sep2,4,8.24242424242424,5,4,9,8,7
20170223,2169,5,2017,sep2,8,8.17391304347826,3,3,8,5,4
20170011,2173,6,2017,sep2,3,7.33333333333333,8,5,7,3,1
20170152,2166,6,2017,sep2,2,7.57894736842105,4,6,4,4,1
20170142,1600,7,2017,sep2,1,7.4375,6,1,6,2,1
20170208,2169,7,2017,sep2,4,7.35714285714286,5,3,3,2,1
20170277,2172,9,2017,sep2,4,6.88461538461539,14,4,6,1,1
20170014,1600,8,2017,sep2,2,7.92592592592593,4,7,6,7,3
20170019,2166,6,2017,sep2,2,7.84,5,7,5,3,5
20170029,2167,6,2017,sep2,3,7.64705882352941,3,6,3,4,1
20170231,2166,6,2017,sep2,4,9.04545454545455,2,1,1,8,10
20170231,2169,10,2017,sep2,3,9.04545454545455,2,1,1,8,10
20170479,1600,5,2017,sep2,6,7.81818181818182,2,8,6,4,2
20170413,2166,5,2017,sep2,12,8.55555555555556,1,3,3,7,4
20170182,1588,6,2017,sep2,4,7.58823529411765,5,3,4,4,1
20170079,2166,6,2017,sep2,2,7.81481481481482,5,6,7,7,2
20170176,1588,6,2017,sep2,4,6.88235294117647,8,6,1,1,1
20170176,2173,7,2017,sep2,2,6.88235294117647,8,6,1,1,1
20170363,2166,5,2017,sep2,5,8.875,1,2,2,4,7
20170457,2166,5,2017,sep2,8,7.44444444444444,3,2,2,1,1
20170083,2173,6,2017,sep2,1,7.48,6,8,5,5,1
20170083,2177,7,2017,sep2,2,7.48,6,8,5,5,1
20170183,2173,6,2017,sep2,2,7.69565217391304,5,6,4,7,1
20170443,2173,6,2017,sep2,3,7.56,8,3,8,4,2
20170133,2173,6,2017,sep2,3,7.31818181818182,6,9,2,4,1
20170375,1600,6,2017,sep2,4,7,6,8,1,1,1
20170375,2166,6,2017,sep2,4,7,6,8,1,1,1
20170122,2166,5,2017,sep2,8,7.76923076923077,2,4,4,1,2
20170464,1588,7,2017,sep2,4,7.46153846153846,6,10,4,4,2
20170456,2169,5,2017,sep2,6,7.66666666666667,5,3,6,1,3
20170475,2172,7,2017,sep2,4,7.21428571428571,4,6,2,1,1
20170427,1588,5,2017,sep2,6,7.52631578947368,6,4,4,3,2
20170232,2169,9,2017,sep2,4,8,3,8,4,6,4
20170224,2172,10,2017,sep2,3,8.9,2,2,6,7,13
20170224,2173,8,2017,sep2,2,8.9,2,2,6,7,13
20170483,2166,7,2017,sep2,4,7.92307692307692,4,7,6,5,4
20170240,2182,8,2017,sep2,2,8.5,4,2,3,5,8
20170240,2186,10,2017,sep2,3,8.5,4,2,3,5,8
20170463,1588,5,2017,sep2,6,7.35294117647059,5,6,3,1,2
20170436,1600,5,2017,sep2,6,7.31578947368421,8,3,4,2,2
20170084,2166,5,2017,sep2,8,7.63157894736842,4,6,3,5,1
20170084,2167,6,2017,sep2,2,7.63157894736842,4,6,3,5,1
20170084,2169,5,2017,sep2,10,7.63157894736842,4,6,3,5,1
20170250,1590,5,2017,sep2,7,7,8,3,3,1,1
20170250,2176,8,2017,sep2,4,7,8,3,3,1,1
20170385,2166,5,2017,sep2,6,7.59090909090909,4,8,5,3,2
20170171,2169,8,2017,sep2,3,7,9,2,4,1,1
20170486,2166,5,2017,sep2,7,7.75,2,6,3,4,1
20170286,2166,8,2017,sep2,3,8.44,1,4,9,5,6
20170424,2167,7,2017,sep2,4,7.5,2,3,1,1,1
20170424,2169,5,2017,sep2,11,7.5,2,3,1,1,1
20170340,2166,5,2017,sep2,4,7.88888888888889,1,7,4,5,1
20170157,1588,6,2017,sep2,2,7,6,3,1,1,1
20170507,2166,5,2017,sep2,11,7.84615384615385,2,4,3,2,2
20170507,2167,5,2017,sep2,6,7.84615384615385,2,4,3,2,2
20170088,1600,7,2017,sep2,4,7.83333333333333,1,2,1,1,1
20170088,2169,5,2017,sep2,8,7.83333333333333,1,2,1,1,1
20170195,2173,7,2017,sep2,1,8.08695652173913,3,3,7,9,1
20170441,1600,9,2017,sep2,2,8.59090909090909,2,2,6,5,7
20170210,1588,6,2017,sep2,4,7.57142857142857,4,2,5,2,1
20170508,2186,9,2017,sep2,4,8.68,1,2,8,7,7
